month,origin,X3am.6am,X6am.9am,X9am.12pm,X12pm.3pm,X3pm.6pm,X6pm.9pm,X9pm.12am
0,0,0,0,0,0,0,0,0
01,AL,0,-0.47619047619047616,37.38461538461539,19.25,63.36363636363637,0,0
01,AL,0,1.1428571428571428,43.69230769230769,8.75,60.63636363636363,0,0
02,AL,0,-1.1428571428571428,30.153846153846153,0,39.59090909090909,0,0
02,AL,0,-8.238095238095237,26.846153846153847,0,31.59090909090909,0,0
03,AL,0,17.5,15.055555555555555,0,12.875,0,0
03,AL,0,9.807692307692308,8.555555555555555,0,3.3333333333333335,0,0
04,AL,0,17.12,21.41176470588235,0,31.333333333333332,0,0
04,AL,0,10.68,19.764705882352942,0,32.25,0,0
05,AL,6.863636363636363,4.4,52.705882352941174,0,28.666666666666668,0,0
05,AL,1.3181818181818181,-2.8,41.588235294117645,0,29.083333333333332,0,0
06,AL,7.388888888888889,0.6666666666666666,38.19047619047619,0,60.95454545454545,0,0
06,AL,1.6111111111111112,-7.666666666666667,33.333333333333336,0,57.18181818181818,0,0
07,AL,0.8823529411764706,-1.5,6.12,0,41.89473684210526,0,0
07,AL,-6.235294117647059,1.25,0.48,0,34.21052631578947,0,0
08,AL,2.8947368421052633,-3.4,44.63157894736842,0,99.61904761904762,0,0
08,AL,-0.47368421052631576,-4.8,29.894736842105264,0,90,0,0
09,AL,0,-4.461538461538462,-6.928571428571429,0,51.6,0,0
09,AL,0,-4.423076923076923,-3.857142857142857,0,58,0,0
10,AL,0,-1.7407407407407407,37.43478260869565,-1.6666666666666667,28.875,0,0
10,AL,0,-3.259259259259259,35.73913043478261,-22,29.958333333333332,0,0
11,AL,-2.4,-3.3333333333333335,3.4285714285714284,-3.5,18.523809523809526,0,0
11,AL,-8.8,-20,-4.380952380952381,-17,8.571428571428571,0,0
12,AL,1.2941176470588236,0,22.666666666666668,1,24.11764705882353,0,0
12,AL,-7.529411764705882,0,26.333333333333332,-12.090909090909092,23.941176470588236,0,0
01,NY,7.492753623188406,4.685840707964601,7.386292834890965,20.789830508474576,28.055016181229774,33.775510204081634,25.424418604651162
01,NY,-1.6763285024154588,2.079646017699115,-0.7912772585669782,15.013559322033899,22.893203883495147,28.852040816326532,19.412790697674417
02,NY,4.207070707070707,6.510526315789473,3.2618181818181817,14.50996015936255,16.044444444444444,22.946428571428573,13.506172839506172
02,NY,-5.404040404040404,2.068421052631579,-6.585454545454546,6.135458167330677,8.37037037037037,12.428571428571429,7.580246913580247
03,NY,-1.3346938775510204,-0.3142857142857143,3.0545454545454547,7.5322128851540615,7.371517027863777,13.063583815028903,10.524886877828054
03,NY,-5.90204081632653,-5.433333333333334,-3.7515151515151515,1.3641456582633054,-0.7306501547987616,8.109826589595375,3.723981900452489
04,NY,4.4520547945205475,8.869127516778523,5.027777777777778,17.053050397877985,17.88339222614841,25.453846153846154,20.56896551724138
04,NY,-4.684931506849315,0.05033557046979866,-0.9097222222222222,13.047745358090186,12.056537102473499,22.107692307692307,14.012931034482758
05,NY,4.058139534883721,-0.08333333333333333,-1.0274390243902438,1.649390243902439,14.487870619946092,22.20418848167539,16.574162679425836
05,NY,-2.2325581395348837,-8.049242424242424,-6.408536585365853,-5.969512195121951,10.504043126684635,14.602094240837696,14.866028708133971
06,NY,12.124223602484472,2.1707317073170733,5.721830985915493,18.65277777777778,25.003125,33.86915887850467,35.45145631067961
06,NY,4.701863354037267,-3.362369337979094,-0.04929577464788733,11.07638888888889,15.546875,25.042056074766354,30.24757281553398
07,NY,0.9575757575757575,7.532915360501567,5.901754385964912,22.547528517110266,31.652482269503547,26.19191919191919,29.513513513513512
07,NY,-6.66060606060606,-1.4231974921630095,-1.0456140350877192,17.920152091254753,23.5,18.606060606060606,21.594594594594593
08,NY,-1.309090909090909,5.1069182389937104,9.484745762711864,14.86832740213523,30.6875,42.805,37.042328042328045
08,NY,-7.054545454545455,-2.1257861635220126,4.820338983050847,10.597864768683275,26.409375,35.62,29.037037037037038
09,NY,-0.20359281437125748,-2.579804560260586,-1.7517482517482517,3.4123376623376624,13.45016077170418,13.427947598253276,12.50632911392405
09,NY,-7.413173652694611,-9.667752442996743,-6.527972027972028,-1.1850649350649352,5.022508038585209,2.5807860262008733,2.3544303797468356
10,NY,8.396039603960396,-1.404040404040404,0.7731958762886598,12.651162790697674,18.15576323987539,6.393939393939394,17.20762711864407
10,NY,2.1485148514851486,-8.757575757575758,-3.718213058419244,8.820598006644518,9.115264797507788,-4.177489177489178,7.555084745762712
11,NY,1.3271604938271604,-0.6294117647058823,-0.5149253731343284,7.423076923076923,6.940119760479042,5.476394849785407,7.995145631067961
11,NY,-3.4876543209876543,-6.458823529411765,-8.619402985074627,1.7517482517482517,-3.0239520958083834,-4.579399141630901,-0.7378640776699029
12,NY,4.704225352112676,9.056338028169014,9.211221122112212,24.992592592592594,30.88813559322034,22.870813397129186,29.4206008583691
12,NY,0.38028169014084506,3.556338028169014,0.5115511551155115,19.79259259259259,24.02033898305085,16.79904306220096,26.57510729613734
01,VA,-1.2241379310344827,8.578947368421053,12.88433734939759,22.470674486803517,24.55017301038062,28.904761904761905,19.020942408376964
01,VA,-6.545977011494253,9.421052631578947,13.773493975903614,26.95601173020528,26.81833910034602,24.194805194805195,19.036649214659686
02,VA,-3.9941520467836256,6.76595744680851,6.6710875331564985,13.11737089201878,21.8978102189781,19.089622641509433,11.354497354497354
02,VA,-12.444444444444445,4.945288753799392,2.222811671087533,9.541471048513301,16.885036496350367,11.69811320754717,9.386243386243386
03,VA,0.07913669064748201,5.767857142857143,8.940928270042194,11.658311345646437,18.08269525267994,21.241803278688526,9.2125
03,VA,-3.402877697841727,2.877232142857143,1.478902953586498,7.601583113456464,11.415007656967841,15.26639344262295,4.320833333333334
04,VA,9.609756097560975,3.7282608695652173,9.77155172413793,15.961178045515394,19.575803981623277,30.792035398230087,13.57258064516129
04,VA,3.073170731707317,1.673913043478261,6.178879310344827,16.900937081659972,16.090352220520675,24.305309734513273,9.600806451612904
05,VA,-1.204225352112676,3.3567362428842507,6.2168458781362,9.40604467805519,25.46412213740458,36.11818181818182,21.243055555555557
05,VA,-10.06338028169014,-2.5351043643263758,-0.2921146953405018,8.210249671484888,21.804580152671754,33.06363636363636,21.270833333333332
06,VA,9.208333333333334,8.106430155210642,12.327205882352942,22.08265802269044,36.4951768488746,26.875598086124402,20.91532258064516
06,VA,1.8541666666666667,3.8780487804878048,8.03125,23.233387358184764,37.90836012861736,32.665071770334926,20.02016129032258
07,VA,-1.1592356687898089,3.450602409638554,12.559259259259258,17.35108153078203,38.72019867549669,49.50251256281407,15.593023255813954
07,VA,-9.566878980891719,-0.8096385542168675,7.955555555555556,18.196339434276208,38.620860927152314,48.105527638190956,13.422480620155039
08,VA,0.32857142857142857,5.081896551724138,10.066666666666666,10.920454545454545,34.71658615136876,34.78139534883721,35.289256198347104
08,VA,-6.985714285714286,1.0474137931034482,5.115315315315315,12.378246753246753,35.631239935587764,32.67906976744186,31.75206611570248
09,VA,-3.2,0.470703125,3.0277185501066097,7.4813664596273295,19.957943925233646,19.89243027888446,15.443514644351465
09,VA,-11.761904761904763,-5.62890625,2.1791044776119404,8.371118012422361,16.60747663551402,15.139442231075698,12.301255230125523
10,VA,-2.716666666666667,-0.18604651162790697,10.835514018691589,14.639570552147239,21.174603174603174,19.573076923076922,21.263358778625953
10,VA,-11.9,-4.826638477801269,8.442990654205607,11.098159509202453,15.982539682539683,15.85,17.751908396946565
11,VA,-1.1466666666666667,1.8964705882352941,2.5356415478615073,9.568011958146487,10.229452054794521,18.684410646387832,6.276315789473684
11,VA,-9.626666666666667,-6.134117647058823,-3.513238289205703,2.116591928251121,3.339041095890411,11.741444866920151,0.543859649122807
12,VA,0.762589928057554,9.411894273127754,12.396145610278372,15.372827804107425,21.41962774957699,28.858369098712448,33.971698113207545
12,VA,-5.9640287769784175,3.7048458149779737,8.798715203426124,12.881516587677725,18.700507614213198,27.888412017167383,29.867924528301888
01,NC,-1.8507462686567164,5.025510204081633,12.530841121495326,13.572625698324023,24.608591885441527,27.735905044510385,10.642857142857142
01,NC,-11.253731343283581,0.6760204081632654,10.306542056074766,11.988826815642458,20.548926014319807,22.020771513353115,7.8441558441558445
02,NC,2.586206896551724,6.362637362637362,10.110169491525424,11.479166666666666,21.252054794520546,22.96853146853147,12.94478527607362
02,NC,-11.413793103448276,-3.2664835164835164,2.7796610169491527,3.8333333333333335,12.142465753424657,13.388111888111888,7.644171779141105
03,NC,9.561904761904762,3.139473684210526,8.711985688729875,10.196078431372548,14.285714285714286,15.092783505154639,14.11214953271028
03,NC,1.4476190476190476,-2.6578947368421053,1.0626118067978534,0.9362745098039216,4.679802955665025,7.0893470790378,9.644859813084112
04,NC,9,17.835616438356166,12.509463722397477,22.389972144846798,39.10344827586207,36.44186046511628,18.73134328358209
04,NC,2.009009009009009,12.805479452054794,9.310725552050473,20.955431754874652,35.16976127320955,33.69767441860465,14.412935323383085
05,NC,1.9157894736842105,9.300771208226221,8.053125,16.087759815242496,33.62237762237762,28.958944281524925,31.023255813953487
05,NC,-9.094736842105263,2.9717223650385605,2.68125,13.528868360277137,27.233100233100235,24.099706744868037,29.186046511627907
06,NC,24.492957746478872,8.308823529411764,11.01981981981982,22.26179245283019,32.1036717062635,39.81229773462783,24.73
06,NC,15.830985915492958,0.6004901960784313,4.268468468468469,20.83254716981132,29.516198704103672,37.61812297734628,23.68
07,NC,5.761363636363637,7.816537467700258,7.725043782837128,22.285377358490567,38.926503340757236,36.965986394557824,18.09433962264151
07,NC,-2.7386363636363638,-1.6046511627906976,1.8038528896672505,19.10141509433962,32.910913140311806,31.806122448979593,14.09433962264151
08,NC,4.576923076923077,6.300254452926208,7.981067125645439,16.283752860411898,45.73478260869565,44.354609929078016,15.435185185185185
08,NC,-5.0673076923076925,-2.223918575063613,0.18244406196213425,11.860411899313501,40.541304347826085,37.40070921985816,9.546296296296296
09,NC,0.8920863309352518,4.579617834394904,1.0583941605839415,10.697624190064795,20.86888888888889,15.141414141414142,6.06993006993007
09,NC,-8.992805755395683,2.1847133757961785,-2.6715328467153285,8.019438444924406,18.22,10.26936026936027,-0.5664335664335665
10,NC,-2.1875,4.867052023121388,8.344537815126051,16.39269406392694,19.586912065439673,23.03076923076923,9.977401129943503
10,NC,-12.8515625,-1.4364161849710984,1.7563025210084033,10.997716894977168,13.1799591002045,17.111538461538462,2.84180790960452
11,NC,-1.6554621848739495,1.6893491124260356,5.454376163873371,7.2781954887218046,11.933333333333334,17.34006734006734,3.4625850340136055
11,NC,-8.840336134453782,-6.455621301775148,-3.201117318435754,0.6340852130325815,3.230952380952381,10.696969696969697,-5.517006802721088
12,NC,12.21551724137931,6.833333333333333,7.769961977186312,12.191037735849056,20.727272727272727,29.102941176470587,12.209677419354838
12,NC,4.7844827586206895,1.3549382716049383,3.091254752851711,7.476415094339623,17.965601965601966,24.654411764705884,5.266129032258065
01,TN,-4.238095238095238,9.642487046632125,17.320652173913043,30.881720430107528,27.946564885496183,31.86,0
01,TN,-8,4.300518134715026,17.559782608695652,28.9247311827957,24.778625954198475,32.7,0
02,TN,-2.3636363636363638,2.0466321243523318,15.537037037037036,18.359550561797754,27.025,10.936170212765957,0
02,TN,-13.681818181818182,-9.544041450777202,9.290123456790123,12.539325842696629,20.616666666666667,10.553191489361701,0
03,TN,1.2272727272727273,5.011764705882353,10.495098039215685,12.015384615384615,20.775,10.74757281553398,0
03,TN,-11.318181818181818,-3.380392156862745,4.676470588235294,5.184615384615385,10.441666666666666,-1.5339805825242718,0
04,TN,0.9545454545454546,8.151639344262295,7.825,28.359375,40.6764705882353,28.625,0
04,TN,-9.681818181818182,1.1598360655737705,6.325,30.25,38.68382352941177,23.6875,0
05,TN,-2.5217391304347827,1.6536964980544746,8.89237668161435,7.651685393258427,29.029411764705884,29.185185185185187,0
05,TN,-14.478260869565217,-6.867704280155642,2.004484304932735,2.9101123595505616,25.58823529411765,26.59259259259259,0
06,TN,21.571428571428573,5.131687242798354,13.31578947368421,19.365591397849464,29.890625,54.08510638297872,0
06,TN,13.321428571428571,2.049382716049383,8.923444976076555,22.774193548387096,28.34375,51.670212765957444,0
07,TN,0.72,-0.06910569105691057,9.368663594470046,24.329787234042552,36.333333333333336,29.180851063829788,0
07,TN,-0.76,-2.8983739837398375,10.35483870967742,29.20212765957447,35.398148148148145,27.670212765957448,0
08,TN,0.18181818181818182,-1.3577235772357723,8.807017543859649,10.613636363636363,42.689655172413794,40.58,0
08,TN,-2.3333333333333335,-5,3.5219298245614037,14.329545454545455,43.327586206896555,36.92,0
09,TN,-0.9166666666666666,-1.24,5.186602870813397,9.389830508474576,23.916083916083917,18.356164383561644,0
09,TN,-3,-3.536,1.0478468899521531,12.584745762711865,24.454545454545453,16.10958904109589,0
10,TN,9.658536585365853,1.5537190082644627,8.834080717488789,14.534653465346535,25.096153846153847,34.12987012987013,0
10,TN,6.463414634146342,-5.016528925619835,2.6053811659192827,9.415841584158416,20.358974358974358,27.844155844155843,0
11,TN,-0.71698113207547165,1.0761904761904761,8.283720930232558,6.135593220338983,8.415254237288135,10.842105263157896,0
11,TN,-5.9245283018867925,-6.533333333333333,-0.7581395348837209,-0.288135593220339,-0.2966101694915254,2.831578947368421,0
12,TN,1.679245283018868,0.8378378378378378,13.176136363636363,14.772727272727273,22.610526315789475,35.166666666666664,0
12,TN,0.5283018867924528,-3.1297297297297297,7.3977272727272725,14.130681818181818,23,28.392857142857142,0
01,TX,1.4210526315789473,8.847262247838616,23.105839416058394,19.87037037037037,29.440613026819925,25.463414634146343,0
01,TX,-2.0350877192982457,2.4870317002881843,16.521897810218977,10.693121693121693,22.942528735632184,15.175609756097561,0
02,TX,-2.5,5.9006410256410255,22.470817120622566,28.5459940652819,26.864978902953588,30.13157894736842,0
02,TX,-8.703703703703704,-3.0673076923076925,12.517509727626459,18.448071216617212,18.39662447257384,17.257894736842104,0
03,TX,-1.0263157894736843,11.072625698324023,16.824104234527688,21.103274559193956,22.758333333333333,33.06363636363636,0
03,TX,-10.763157894736842,0.26536312849162014,7.04885993485342,11.040302267002518,12.554166666666667,19.322727272727274,0
04,TX,10.461538461538462,11.66839378238342,22.693140794223826,33.20441988950276,42.37313432835821,34.13106796116505,0
04,TX,3.1346153846153846,2.093264248704663,17.462093862815884,30.07734806629834,37.55223880597015,23.87378640776699,0
05,TX,11.30188679245283,7.2654462242562925,22.348275862068967,42.21981424148607,51.6993006993007,38.54077253218884,0
05,TX,4.622641509433962,-3.130434782608696,13.527586206896551,35.359133126934985,43.98251748251748,32.18025751072961,0
06,TX,7.833333333333333,10.921052631578947,28.0995670995671,34.14836795252226,43.43984962406015,46.12558139534884,0
06,TX,-1.8888888888888888,1.076555023923445,20.844155844155843,32.074183976261125,41.23684210526316,40.95348837209303,0
07,TX,3.206896551724138,7.25629290617849,10.00438596491228,25.160237388724035,40.723684210526315,44.39887640449438,0
07,TX,-4.017241379310345,-0.6361556064073226,6.6535087719298245,27.519287833827892,40.41776315789474,40.76966292134831,0
08,TX,9.415094339622641,4.799559471365638,18.789473684210527,25.55240793201133,35.291536050156736,31.983957219251337,0
08,TX,1.6981132075471699,-5.3039647577092515,12.328947368421053,23.291784702549574,32.88401253918495,30.06417112299465,0
09,TX,0.6470588235294118,2.477434679334917,8.609022556390977,13.194539249146757,15.580246913580247,13.84070796460177,0
09,TX,-2.7254901960784315,-3.9121140142517814,2.699248120300752,10.430034129692833,10.683127572016462,11.216814159292035,0
10,TX,-0.017857142857142856,11.285359801488834,19.867109634551493,23.483483483483482,29.981203007518797,26.878260869565217,0
10,TX,-7.375,0.7766749379652605,9.478405315614618,14.462462462462462,21.507518796992482,20.317391304347826,0
11,TX,3.066666666666667,3.994858611825193,11.380804953560371,11.47452229299363,11.9601593625498,9.415686274509804,0
11,TX,-1.3,-5.426735218508997,1.2910216718266254,1.0414012738853504,2.0239043824701195,-1.2745098039215685,0
12,TX,-1.6470588235294117,7.727735368956743,13.715867158671587,14.315934065934066,19.77338129496403,25.32421875,0
12,TX,-5.911764705882353,2.7455470737913488,7.129151291512915,11.521978021978022,15.946043165467627,17.58984375,0
01,MI,-3.787878787878788,9.970833333333333,9.52020202020202,31.034188034188034,26.206703910614525,24.70334928229665,13.298245614035087
01,MI,-9.151515151515152,-1.5,-3.4393939393939394,21.76923076923077,18.21508379888268,16.88995215311005,1.0175438596491229
02,MI,-1.4074074074074074,7.868421052631579,23.14857142857143,21.94495412844037,29.59190031152648,23.744897959183675,7.5046728971962615
02,MI,-2.5185185185185186,-9.043859649122806,3.914285714285714,9.013761467889909,14.623052959501557,10.806122448979592,-3.2429906542056073
03,MI,-2.3529411764705883,11.872427983539094,6.52755905511811,7.30241935483871,12.89002557544757,15.908653846153847,7.948717948717949
03,MI,-6.882352941176471,3.5185185185185186,0.8188976377952756,1.3629032258064515,8.301790281329923,12.235576923076923,2.082051282051282
04,MI,-0.37254901960784315,6.65,7.595419847328245,7.832618025751073,14.892156862745098,24.770642201834864,9.208053691275168
04,MI,-8.647058823529411,-3.3,0.022900763358778633,0.7124463519313304,10.014705882352942,22.573394495412845,2.738255033557047
05,MI,-1.9245283018867925,6.438247011952191,7.746212121212121,8.763485477178424,14.506361323155216,24.483333333333334,15.116129032258064
05,MI,-10.377358490566039,-1.2828685258964143,0.6666666666666666,0.5850622406639004,8.007633587786259,20.983333333333334,10.264516129032257
06,MI,-1.3877551020408163,7.753086419753086,12.6,17.5875,23.49376558603491,27.65753424657534,19.691275167785236
06,MI,-6.224489795918367,1.308641975308642,7.350943396226415,11.45,19.26932668329177,24.91324200913242,18
07,MI,4.0638297872340425,4.341365461847389,12.204697986577182,23.71861471861472,32.80952380952381,29,39.351724137931036
07,MI,1.0851063829787233,-1.5742971887550201,5.083892617449664,20.246753246753247,28.952380952380953,25.10599078341014,37.3448275862069
08,MI,12.660377358490566,3.7056451612903225,4.208904109589041,10.390041493775934,31.805687203791468,29.10958904109589,17.974025974025974
08,MI,4.773584905660377,-3.8911290322580645,-2.6095890410958904,6.717842323651452,26.791469194312796,23.64840182648402,15.831168831168831
09,MI,0.043478260869565216,-0.1062992125984252,3.1004016064257027,11.89655172413793,8.591511936339522,11.012875536480687,20.41958041958042
09,MI,-12.282608695652174,-6.55511811023622,-3.9156626506024095,7.029556650246305,3.273209549071618,3.4206008583690988,15.23076923076923
10,MI,5.171428571428572,0.9607142857142857,6.947169811320754,7.942477876106195,10.076335877862595,15.082568807339449,4.358974358974359
10,MI,-6.542857142857143,-6.310714285714286,0.6641509433962264,3.566371681415929,3.9618320610687023,12.380733944954128,0.8269230769230769
11,MI,-1.1176470588235294,6.117647058823529,12.28688524590164,8.834905660377359,11.35309973045822,12.238805970149254,9.598540145985401
11,MI,-7.9411764705882355,-0.7100840336134454,3.6311475409836067,3.419811320754717,2.784366576819407,2.8059701492537314,5.817518248175182
12,MI,5.76595744680851,4.411290322580645,12.062256809338521,11.601769911504425,17.65548780487805,13.439688715953308,18.635714285714286
12,MI,-8.23404255319149,-9.14516129032258,-1.8988326848249026,2.265486725663717,5.423780487804878,1.6692607003891051,7.5928571428571425
01,MA,2.66,13.22801302931596,9.217241379310344,26.871473354231973,37.55474452554745,35.473958333333336,18.619718309859156
01,MA,-1.46,13.560260586319218,5.448275862068965,22.313479623824453,34.13868613138686,31.65625,10.408450704225352
02,MA,8.897727272727273,10.983388704318937,15.527508090614887,8.800687285223368,26.756756756756758,35.572916666666664,12.556962025316455
02,MA,3.977272727272727,9.60797342192691,10.805825242718447,3.3092783505154637,18.857142857142858,30.390625,13.822784810126583
03,MA,9.384615384615385,10.58682634730539,7.381924198250728,11.57183908045977,18.996491228070177,29.15811965811966,15.23076923076923
03,MA,7.7,4.236526946107785,-0.15451895043731778,3.5660919540229883,11.112280701754386,21.692307692307693,13.23076923076923
04,MA,0.08125,7.819571865443425,4.78698224852071,15.834302325581396,34.31407942238267,38.79185520361991,26.431818181818183
04,MA,-4.83125,1.492354740061162,-1.4437869822485208,8.747093023255815,26.27436823104693,30.760180995475114,20.681818181818183
05,MA,4.264705882352941,4,0.8,10.61977186311787,28.191666666666666,33.96536796536797,23.08256880733945
05,MA,-0.5588235294117647,-1.6026785714285714,-3.803174603174603,5.64638783269962,22.466666666666665,27.549783549783548,17.807339449541285
06,MA,-0.25196850393700787,11.805479452054794,15.202702702702704,21.37458193979933,28.401685393258425,39.29807692307692,36.21296296296296
06,MA,-5.960629921259843,7.917808219178082,11.243243243243244,17.953177257525084,23.40730337078652,31.4375,32.629629629629626
07,MA,2.2,13.069164265129682,6.746606334841629,20.571014492753623,34.43007915567282,35.894444444444446,34.51485148514851
07,MA,-5.56,4.530259365994237,-0.416289592760181,14.733333333333333,28.839050131926122,25.68888888888889,30.10891089108911
08,MA,7.294573643410852,4.89247311827957,12.717672413793103,23.553072625698324,30.951776649746193,52.972972972972975,40.21818181818182
08,MA,3.604651162790698,-0.3548387096774194,7.980603448275862,21.262569832402235,29.126903553299492,42.65405405405406,37.95454545454545
09,MA,-2.7628865979381443,5.82620320855615,2.691906005221932,7.390804597701149,14.679802955665025,19.509090909090908,7.7625
09,MA,-7.206185567010309,-0.5481283422459893,-7.245430809399478,1.2222222222222223,8.458128078817735,10.14090909090909,3.225
10,MA,0.6415094339622641,-0.3726541554959786,9.516216216216216,11.642276422764228,21.992207792207793,31.271604938271604,25.907894736842106
10,MA,-2.547169811320755,-5.53083109919571,4.024324324324325,5.443089430894309,14.316883116883117,22.049382716049383,18.592105263157894
11,MA,0.17796610169491525,5.6223776223776225,5.452768729641694,5.214788732394366,8.965384615384615,21.069148936170212,17.304347826086957
11,MA,-4.915254237288136,-0.19230769230769232,-2.560260586319218,-0.573943661971831,2.0615384615384613,14.457446808510639,11.330434782608696
12,MA,0.27358490566037735,14.978947368421053,25.51492537313433,26.205574912891986,40.08474576271186,53.04761904761905,35
12,MA,1.8962264150943395,16.810526315789474,24.30223880597015,25.94076655052265,39.771186440677965,50.68027210884354,29.508928571428573
